DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
2005-07-13,1813.35,1829.0,1798.0,1816.44,3063315
2005-07-16,1815.67,1825.0,1806.0,1814.9,2862962
2005-07-17,1814.51,1825.0,1803.0,1815.28,6153833
2005-08-17,1256.58,1315.0,1257.0,1305.69,234264
2005-08-20,1305.3,1361.0,1290.0,1313.42,1428948
2005-08-21,1326.57,1376.0,1327.0,1327.73,881927
2005-08-22,1378.38,1393.0,1339.0,1338.94,1025986
2005-08-23,1382.63,1387.0,1338.0,1344.74,816253
2005-08-24,1380.7,1381.0,1338.0,1347.06,488263
2005-08-27,1352.86,1376.0,1350.0,1352.47,1058260
2005-08-28,1368.71,1373.0,1342.0,1352.86,1022773
2005-08-29,1352.86,1367.0,1330.0,1352.09,380427
2005-08-30,1341.26,1350.0,1322.0,1349.77,349480
2005-08-31,1337.78,1345.0,1309.0,1344.74,658182
2005-09-03,1306.85,1324.0,1294.0,1324.25,1278239
2005-09-04,1280.17,1318.0,1278.0,1318.45,708149
2005-09-05,1302.98,1307.0,1260.0,1306.85,719958
2005-09-06,1272.05,1296.0,1242.0,1296.02,555118
2005-09-07,1268.18,1315.0,1261.0,1295.25,395229
2005-09-10,1291.77,1295.0,1245.0,1289.84,468768
2005-09-11,1250.4,1278.0,1237.0,1278.24,753479
2005-09-12,1262.38,1271.0,1237.0,1270.89,642415
2005-09-13,1236.09,1267.0,1228.0,1267.02,358587
2005-09-14,1257.36,1288.0,1245.0,1266.25,565340
2005-09-17,1277.85,1310.0,1266.0,1268.96,338011
2005-09-18,1275.53,1290.0,1251.0,1268.18,605366
2005-09-19,1268.18,1295.0,1257.0,1269.34,546727
2005-09-21,1266.25,1278.0,1237.0,1267.8,488277
2005-09-24,1267.41,1291.0,1249.0,1267.02,328930
2005-09-25,1237.25,1256.0,1204.0,1254.26,745882
2005-09-26,1204.77,1230.0,1192.0,1230.29,1143850
2005-09-27,1168.82,1211.0,1169.0,1211.35,1229524
2005-09-28,1186.99,1201.0,1187.0,1200.91,2373146
2005-10-01,1186.99,1196.0,1187.0,1196.27,1140228
2005-10-02,1186.99,1206.0,1187.0,1196.27,414216
2005-10-03,1196.66,1214.0,1187.0,1196.27,476343
2005-10-04,1186.99,1199.0,1187.0,1194.72,489636
2005-10-05,1187.38,1222.0,1187.0,1195.11,252859
2005-10-08,1214.05,1252.0,1198.0,1198.2,305575
2005-10-09,1239.19,1258.0,1207.0,1207.09,650741
2005-10-10,1236.09,1248.0,1211.0,1210.57,411189
2005-10-11,1240.73,1252.0,1214.0,1213.67,441712
2005-10-12,1225.65,1237.0,1215.0,1215.21,366609
2005-10-15,1231.45,1237.0,1218.0,1217.92,696512
2005-10-16,1221.79,1241.0,1219.0,1218.69,736998
2005-10-17,1225.27,1236.0,1219.0,1219.47,332370
2005-10-18,1226.43,1233.0,1211.0,1219.08,476754
2005-10-19,1217.92,1229.0,1207.0,1219.08,382475
2005-10-22,1226.04,1235.0,1212.0,1219.47,544033
2005-10-23,1217.92,1222.0,1214.0,1219.08,305236
2005-10-24,1217.15,1237.0,1206.0,1217.92,1061199
2005-10-26,1218.69,1237.0,1218.0,1218.69,303878
2005-10-29,1218.69,1230.0,1210.0,1218.31,589089
2005-10-30,1218.69,1219.0,1187.0,1215.21,768218
2005-10-31,1205.93,1230.0,1179.0,1211.35,732185
2005-11-01,1186.99,1205.0,1187.0,1204.77,941045
2005-11-02,1186.99,1201.0,1187.0,1200.91,714341
2005-11-05,1186.6,1199.0,1187.0,1198.59,554100
2005-11-06,1186.99,1196.0,1187.0,1195.88,748259
2005-11-07,1186.99,1199.0,1187.0,1192.79,1150049
2005-11-08,1186.99,1198.0,1183.0,1191.24,751271
2005-11-09,1186.99,1190.0,1187.0,1190.08,881650
2005-11-12,1186.99,1189.0,1187.0,1188.92,1225464
2005-11-13,1186.99,1191.0,1187.0,1188.15,1066251
2005-11-14,1186.99,1188.0,1187.0,1187.76,579223
2005-11-15,1186.99,1188.0,1187.0,1187.38,923665
2005-11-16,1187.38,1192.0,1187.0,1186.99,1131466
2005-11-19,1186.99,1187.0,1187.0,1186.99,379721
2005-11-20,1186.99,1193.0,1187.0,1186.99,41357193
2005-11-21,1186.99,1189.0,1187.0,1186.99,697007
2005-11-22,1187.38,1189.0,1187.0,1186.99,1838990
2005-11-23,1194.72,1218.0,1189.0,1189.31,631240
2005-11-26,1248.47,1314.0,1248.0,1275.92,4768795
2005-11-27,1322.31,1322.0,1236.0,1276.3,1887370
2005-11-29,1272.05,1286.0,1265.0,1276.3,1293803
2005-11-30,1276.3,1284.0,1268.0,1275.53,1518180
2005-12-03,1275.14,1295.0,1256.0,1273.98,1479715
2005-12-04,1282.1,1337.0,1282.0,1319.61,2874558
2005-12-05,1379.92,1384.0,1272.0,1316.51,932825
2005-12-06,1316.13,1317.0,1268.0,1310.33,671088
2005-12-10,1287.52,1294.0,1245.0,1293.7,1408113
2005-12-11,1241.12,1310.0,1241.0,1289.84,1011102
2005-12-12,1291.38,1303.0,1268.0,1287.52,933159
2005-12-13,1275.53,1284.0,1249.0,1284.04,590775
2005-12-14,1271.66,1273.0,1224.0,1273.21,813787
2005-12-17,1244.99,1266.0,1224.0,1265.86,749115
2005-12-18,1235.32,1258.0,1203.0,1258.13,1745631
2005-12-19,1200.52,1250.0,1199.0,1250.01,630797
2005-12-20,1207.48,1245.0,1188.0,1244.6,439894
2005-12-21,1198.59,1239.0,1199.0,1238.8,539773
2005-12-24,1210.19,1232.0,1194.0,1231.84,1272950
2005-12-25,1194.72,1223.0,1187.0,1222.56,767508
2005-12-26,1189.31,1210.0,1179.0,1209.8,3249510
2005-12-27,1183.51,1199.0,1177.0,1199.36,7811310
2005-12-28,1183.12,1192.0,1161.0,1192.02,2478147
2005-12-31,1205.55,1207.0,1195.0,1195.11,6206211
2006-01-01,1205.55,1206.0,1198.0,1197.82,994324
2006-01-02,1217.53,1218.0,1204.0,1204.0,1360976
2006-01-03,1229.13,1230.0,1213.0,1212.89,2712741
2006-01-04,1236.87,1237.0,1220.0,1220.24,6045291
2006-01-07,1236.87,1237.0,1199.0,1224.49,1177540
2006-01-08,1236.09,1236.0,1199.0,1224.88,1438912
2006-01-09,1224.88,1225.0,1197.0,1222.17,2556701
2006-01-10,1224.88,1225.0,1199.0,1220.24,1362382
2006-01-14,1221.79,1222.0,1183.0,1215.6,1564144
2006-01-15,1215.6,1216.0,1185.0,1212.12,1459358
2006-01-16,1191.24,1211.0,1187.0,1205.55,911069
2006-01-17,1186.99,1210.0,1187.0,1198.2,2381780
2006-01-18,1198.2,1206.0,1195.0,1197.04,2143165
2006-01-21,1194.72,1210.0,1195.0,1196.27,1058589
2006-01-22,1194.72,1195.0,1194.0,1195.5,1014343
2006-01-23,1194.72,1195.0,1195.0,1195.11,16287142
2006-01-24,1196.66,1197.0,1195.0,1195.11,3605215
2006-01-25,1190.86,1197.0,1184.0,1195.11,4159941
2006-01-28,1196.66,1197.0,1195.0,1195.11,2759847
2006-01-29,1195.88,1196.0,1195.0,1195.11,6985923
2006-01-30,1198.59,1199.0,1195.0,1195.88,3238038
2006-01-31,1202.45,1203.0,1197.0,1197.43,1531372
2006-02-01,1197.43,1198.0,1197.0,1197.43,1283031
2006-02-04,1197.43,1198.0,1197.0,1197.43,1081174
2006-02-05,1197.43,1198.0,1156.0,1192.02,1478083
2006-02-06,1198.59,1199.0,1158.0,1188.15,1564379
2006-02-07,1175.39,1180.0,1136.0,1180.03,1402260
2006-02-12,1159.92,1172.0,1139.0,1171.91,1214928
2006-02-13,1140.98,1164.0,1114.0,1164.18,511216
2006-02-14,1140.98,1164.0,1141.0,1163.79,37573
2006-02-15,1140.59,1163.0,1141.0,1162.63,123365
2006-02-18,1139.43,1162.0,1139.0,1161.86,77926
2006-02-19,1138.66,1161.0,1139.0,1160.7,163487
2006-02-20,1137.5,1160.0,1137.0,1159.54,167870
2006-02-21,1136.73,1158.0,1137.0,1157.6,272727
2006-02-22,1134.79,1156.0,1135.0,1156.06,202589
2006-02-25,1133.25,1155.0,1133.0,1155.28,105921
2006-02-26,1132.47,1154.0,1132.0,1154.12,178092
2006-02-27,1131.31,1168.0,1131.0,1137.11,11844392
2006-02-28,1156.06,1156.0,1117.0,1135.57,497639
2006-03-01,1135.57,1136.0,1113.0,1132.86,1473636
2006-03-04,1121.26,1131.0,1110.0,1130.54,1380708
2006-03-05,1110.82,1128.0,1108.0,1127.83,1455734
2006-03-06,1118.17,1133.0,1108.0,1127.06,282811
2006-03-07,1121.26,1149.0,1121.0,1129.38,1842406
2006-03-08,1137.11,1144.0,1123.0,1129.77,452555
2006-03-11,1121.65,1128.0,1107.0,1128.22,224526
2006-03-12,1120.87,1139.0,1106.0,1127.06,449651
2006-03-13,1124.35,1134.0,1122.0,1127.06,183746
2006-03-14,1127.45,1140.0,1123.0,1127.06,334337
2006-03-15,1132.86,1149.0,1128.0,1127.83,314901
2006-03-18,1138.66,1150.0,1134.0,1134.41,1149842
2006-03-19,1135.57,1157.0,1129.0,1135.57,1326200
2006-03-25,1148.33,1158.0,1138.0,1137.89,412295
2006-03-26,1159.92,1160.0,1142.0,1141.75,652144
2006-03-27,1164.56,1165.0,1145.0,1144.85,554200
2006-03-28,1164.18,1168.0,1149.0,1148.71,666577
2006-04-03,1167.27,1172.0,1150.0,1149.87,220748
2006-04-04,1168.04,1173.0,1152.0,1152.19,533838
2006-04-05,1171.14,1175.0,1160.0,1159.54,1256289
2006-04-08,1175.39,1182.0,1169.0,1169.2,1586507
2006-04-09,1192.4,1192.0,1187.0,1186.99,2766837
2006-04-10,1210.57,1211.0,1195.0,1210.19,5138648
2006-04-11,1233.77,1234.0,1218.0,1233.39,4346648
2006-04-26,1272.05,1315.0,1226.0,1236.87,6687902
2006-04-29,1234.93,1235.0,1215.0,1232.23,1086103
2006-04-30,1214.05,1224.0,1208.0,1224.11,2523117
2006-05-01,1209.41,1219.0,1200.0,1218.69,980563
2006-05-02,1202.07,1215.0,1195.0,1214.83,968291
2006-05-03,1195.5,1211.0,1191.0,1210.96,611496
2006-05-06,1187.38,1206.0,1187.0,1205.16,1070126
2006-05-07,1195.88,1204.0,1185.0,1203.61,280256
2006-05-08,1194.72,1206.0,1192.0,1201.68,973483
2006-05-09,1190.86,1202.0,1189.0,1200.52,1229392
2006-05-10,1198.59,1224.0,1199.0,1224.11,6802056
2006-05-13,1248.47,1248.0,1248.0,1248.08,4593970
2006-05-14,1272.82,1273.0,1270.0,1269.73,3164871
2006-05-15,1294.86,1295.0,1268.0,1292.54,12206656
2006-05-16,1287.13,1289.0,1267.0,1281.33,2274620
2006-05-17,1255.81,1273.0,1256.0,1273.21,1148845
2006-05-20,1255.04,1266.0,1248.0,1266.25,1560879
2006-05-21,1252.72,1259.0,1241.0,1258.9,6606924
2006-05-22,1238.03,1255.0,1234.0,1254.65,2182095
2006-05-23,1229.91,1249.0,1230.0,1248.85,2175990
2006-05-24,1248.47,1248.0,1233.0,1247.31,2243235
2006-05-27,1246.53,1257.0,1236.0,1246.15,1008240
2006-05-28,1246.15,1271.0,1246.0,1251.56,1053911
2006-05-29,1264.32,1276.0,1256.0,1256.2,1550066
2006-05-30,1264.32,1276.0,1259.0,1258.9,1568404
2006-05-31,1268.18,1284.0,1268.0,1270.12,2187279
2006-06-03,1275.92,1295.0,1276.0,1293.32,3872822
2006-06-06,1314.58,1319.0,1306.0,1305.69,2058057
2006-06-07,1314.58,1332.0,1315.0,1331.21,4213472
2006-06-10,1356.34,1357.0,1346.0,1355.18,6294832
2006-06-11,1382.24,1382.0,1363.0,1371.03,3411097
2006-06-12,1383.4,1396.0,1355.0,1379.15,2451414
2006-06-13,1353.63,1374.0,1352.0,1374.12,723603
2006-06-14,1346.67,1368.0,1347.0,1367.94,771940
2006-06-17,1340.87,1361.0,1341.0,1355.18,2167021
2006-06-18,1328.11,1342.0,1328.0,1342.42,1666612
2006-06-19,1315.74,1352.0,1316.0,1331.21,3616089
2006-06-20,1335.85,1357.0,1336.0,1336.62,1616325
2006-06-21,1338.55,1351.0,1338.0,1339.33,1260755
2006-06-24,1352.47,1357.0,1342.0,1343.19,2118534
2006-06-25,1352.47,1352.0,1344.0,1344.35,3490864
2006-06-26,1348.61,1359.0,1344.0,1345.13,3368935
2006-06-27,1345.13,1353.0,1325.0,1342.42,2105575
2006-06-28,1337.78,1338.0,1316.0,1333.14,2904229
2006-07-01,1314.58,1327.0,1307.0,1327.34,851906
2006-07-02,1301.05,1324.0,1301.0,1323.86,459997
2006-07-03,1297.57,1315.0,1298.0,1310.71,1879111
2006-07-04,1309.94,1310.0,1291.0,1305.3,1489718
2006-07-05,1291.38,1315.0,1291.0,1305.3,2657002
2006-07-08,1305.3,1315.0,1303.0,1306.85,1834868
2006-07-09,1306.85,1308.0,1281.0,1302.21,1593852
2006-07-10,1295.25,1315.0,1280.0,1298.34,1565412
2006-07-11,1295.25,1318.0,1295.0,1305.69,3665745
2006-07-12,1314.58,1332.0,1299.0,1316.13,6781240
2006-07-15,1312.65,1342.0,1290.0,1314.97,5858802
2006-07-16,1295.64,1334.0,1296.0,1314.19,9663028
2006-07-24,1179.64,1180.0,1090.0,1117.01,2571361
2006-07-25,1121.26,1121.0,1106.0,1111.98,4367071
2006-07-26,1119.33,1133.0,1108.0,1113.14,1622062
2006-07-29,1110.43,1111.0,1091.0,1109.27,1181084
2006-07-30,1098.06,1102.0,1087.0,1098.45,2438923
2006-08-02,1076.8,1093.0,1077.0,1093.04,950785
2006-08-05,1071.38,1089.0,1071.0,1088.78,652977
2006-08-06,1067.13,1074.0,1067.0,1067.52,7507744
2006-08-07,1066.36,1081.0,1065.0,1069.45,2434573
2006-08-09,1070.61,1076.0,1064.0,1069.45,598139
2006-08-12,1067.13,1071.0,1048.0,1065.58,826439
2006-08-13,1055.53,1087.0,1054.0,1067.9,1543570
2006-08-14,1089.17,1089.0,1069.0,1069.06,208228
2006-08-15,1090.33,1090.0,1069.0,1069.45,119605
2006-08-16,1090.72,1091.0,1070.0,1069.84,81898
2006-08-19,1091.1,1091.0,1071.0,1071.38,278537
2006-08-20,1092.65,1093.0,1074.0,1073.7,423560
2006-08-21,1094.97,1095.0,1076.0,1075.64,328397
2006-08-23,1096.9,1097.0,1077.0,1076.8,234892
2006-08-26,1098.06,1098.0,1078.0,1078.34,269697
2006-08-27,1099.61,1100.0,1086.0,1085.69,1273579
2006-08-28,1107.34,1107.0,1088.0,1087.62,379615
2006-08-29,1109.27,1109.0,1088.0,1088.4,156174
2006-08-30,1110.05,1110.0,1095.0,1094.97,1126554
2006-09-02,1116.62,1117.0,1095.0,1095.36,95025
2006-09-03,1117.01,1117.0,1096.0,1096.13,144345
2006-09-04,1117.78,1118.0,1098.0,1097.68,263546
2006-09-05,1119.33,1119.0,1099.0,1098.84,236425
2006-09-06,1120.49,1120.0,1102.0,1101.54,505985
2006-09-10,1123.19,1123.0,1103.0,1103.09,319850
2006-09-11,1125.13,1125.0,1105.0,1105.41,382135
2006-09-12,1127.45,1127.0,1107.0,1106.57,247153
2006-09-13,1128.61,1129.0,1108.0,1108.11,297337
2006-09-16,1130.15,1130.0,1130.0,1130.15,7285802
2006-09-17,1152.58,1153.0,1132.0,1131.7,271048
2006-09-18,1154.12,1154.0,1132.0,1132.09,73357
2006-10-04,1109.66,1141.0,1110.0,1110.43,6697043
2006-10-07,1101.93,1119.0,1091.0,1108.89,3474473
2006-10-08,1105.02,1107.0,1087.0,1099.22,1664181
2006-10-09,1077.57,1095.0,1078.0,1094.58,732762
2006-10-10,1072.93,1089.0,1073.0,1089.17,959746
2006-10-11,1067.52,1087.0,1068.0,1086.08,1444664
2006-10-14,1085.69,1086.0,1064.0,1084.14,612989
2006-10-16,1071.0,1082.0,1062.0,1081.82,397162
2006-10-17,1060.56,1081.0,1061.0,1073.32,1628476
2006-10-18,1073.32,1082.0,1052.0,1072.16,1548175
2006-10-21,1072.16,1072.0,1051.0,1070.22,510526
2006-10-22,1062.49,1091.0,1056.0,1072.16,2124477
2006-10-23,1073.32,1093.0,1073.0,1076.02,3302776
2006-10-28,1097.29,1097.0,1080.0,1079.5,587874
2006-10-29,1100.77,1101.0,1080.0,1084.14,833153
2006-10-30,1082.6,1106.0,1063.0,1086.08,2392323
2006-10-31,1093.81,1106.0,1067.0,1085.69,441063
2006-11-01,1078.73,1084.0,1068.0,1084.14,443845
2006-11-04,1074.86,1082.0,1062.0,1081.82,396781
2006-11-05,1060.56,1074.0,1061.0,1074.48,1263646
2006-11-06,1069.84,1073.0,1053.0,1072.54,4391536
2006-11-07,1053.21,1068.0,1051.0,1067.52,1100577
2006-11-08,1059.01,1088.0,1046.0,1065.58,2538756
2006-11-11,1086.85,1087.0,1066.0,1068.68,650752
2006-11-12,1068.68,1083.0,1056.0,1068.68,676257
2006-11-13,1066.36,1066.0,1049.0,1066.36,687743
2006-11-14,1054.37,1062.0,1045.0,1062.1,839431
2006-11-15,1041.23,1059.0,1041.0,1059.01,547454
2006-11-18,1043.93,1054.0,1038.0,1053.6,961812
2006-11-19,1036.2,1052.0,1033.0,1051.66,338175
2006-11-20,1030.79,1038.0,1031.0,1037.75,2381073
2006-11-21,1017.25,1033.0,1017.0,1032.72,851411
2006-11-22,1012.23,1031.0,1012.0,1031.17,248939
2006-11-25,1010.68,1030.0,1011.0,1029.63,277502
2006-11-26,1009.13,1023.0,1009.0,1022.67,1217099
2006-11-27,1002.56,1015.0,1003.0,1015.32,1302318
2006-11-28,1009.13,1025.0,995.0,1013.77,1115626
2006-11-29,1015.71,1023.0,1001.0,1013.39,750360
2006-12-02,1011.07,1013.0,993.0,1012.23,263943
2006-12-03,992.12,1003.0,992.0,1002.56,1738207
2006-12-04,982.84,1022.0,983.0,994.83,1470506
2006-12-05,1000.24,1013.0,996.0,996.38,618068
2006-12-06,1009.91,1014.0,994.0,997.53,663826
2006-12-09,995.6,1005.0,990.0,997.53,353249
2006-12-10,985.94,995.0,978.0,994.83,576677
2006-12-11,975.11,1002.0,975.0,988.64,1230175
2006-12-12,996.76,1008.0,986.0,990.58,478426
2006-12-13,1010.29,1010.0,994.0,994.06,1132572
2006-12-16,1013.77,1014.0,998.0,997.92,1297577
2006-12-17,1005.27,1017.0,998.0,1001.01,1207740
2006-12-18,1001.01,1021.0,998.0,1002.17,893564
2006-12-19,1005.27,1005.0,982.0,999.85,800168
2006-12-20,982.07,995.0,980.0,994.83,931960
2006-12-23,994.83,998.0,995.0,994.83,524107
2006-12-24,995.22,996.0,995.0,994.83,892246
2006-12-25,995.22,996.0,995.0,994.83,929429
2006-12-26,994.83,995.0,995.0,994.83,1020992
2006-12-27,994.83,995.0,995.0,994.83,682345
2006-12-30,995.22,995.0,995.0,994.83,648302
2007-01-01,999.47,1000.0,996.0,995.6,726380
2007-01-02,1000.24,1001.0,996.0,996.38,657169
2007-01-03,1001.01,1001.0,997.0,997.15,639466
2007-01-06,1001.79,1002.0,998.0,997.92,663861
2007-01-07,1002.56,1003.0,999.0,998.69,641495
2007-01-09,1003.33,1004.0,999.0,999.47,557275
2007-01-10,1004.11,1004.0,1000.0,1000.24,625603
2007-01-13,1003.72,1004.0,1001.0,1001.01,651671
2007-01-14,1002.95,1003.0,1001.0,1001.4,901250
2007-01-15,1002.17,1003.0,1001.0,1001.4,819199
2007-01-16,1003.33,1004.0,1002.0,1001.79,670149
2007-01-17,1002.95,1003.0,1002.0,1001.79,1232318
2007-01-20,1004.49,1005.0,1002.0,1002.17,600577
2007-01-21,1004.11,1004.0,1003.0,1002.56,605994
2007-01-22,1003.33,1004.0,1003.0,1002.56,563226
2007-01-23,1003.33,1003.0,1003.0,1002.56,691091
2007-01-24,1005.27,1006.0,1003.0,1002.95,495091
2007-01-27,1005.27,1006.0,1003.0,1003.33,531291
2007-01-28,1007.97,1008.0,1004.0,1004.11,508465
2007-01-31,1009.13,1017.0,1005.0,1004.88,514018
2007-02-03,1009.13,1010.0,1005.0,1005.27,427040
2007-02-04,1009.13,1010.0,1006.0,1006.04,609227
2007-02-05,1010.29,1011.0,1007.0,1006.81,613135
2007-02-06,1012.23,1013.0,1008.0,1007.59,566682
2007-02-07,1012.61,1018.0,1009.0,1009.13,632499
2007-02-10,1024.99,1025.0,1013.0,1012.61,765434
2007-02-12,1030.79,1031.0,1017.0,1017.25,1208876
2007-02-13,1036.2,1037.0,1025.0,1024.99,1706772
2007-02-14,1043.93,1044.0,1028.0,1028.47,624160
2007-02-17,1047.8,1048.0,1032.0,1032.33,743042
2007-02-18,1051.66,1053.0,1042.0,1042.0,1689892
2007-02-19,1062.49,1062.0,1050.0,1049.73,3364834
2007-02-20,1070.61,1071.0,1064.0,1064.04,2438845
2007-02-21,1085.3,1085.0,1078.0,1077.57,2338129
2007-02-24,1098.84,1099.0,1085.0,1084.53,1208398
2007-02-25,1103.86,1106.0,1093.0,1093.04,1796467
2007-02-26,1112.37,1113.0,1101.0,1101.15,4619911
2007-02-27,1119.71,1123.0,1107.0,1106.95,1444403
2007-02-28,1125.51,1129.0,1119.0,1119.33,2221274
2007-03-03,1138.27,1141.0,1138.0,1140.98,4572260
2007-03-04,1163.79,1164.0,1156.0,1155.67,2705052
2007-03-05,1175.0,1175.0,1144.0,1164.18,1729200
2007-03-06,1164.18,1164.0,1141.0,1161.86,1157978
2007-03-07,1138.66,1156.0,1139.0,1156.44,833748
2007-03-11,1133.63,1153.0,1134.0,1153.35,798953
2007-05-06,773.28,807.0,697.0,718.38,2905813
2007-05-07,732.69,733.0,721.0,731.91,5166541
2007-05-08,746.22,746.0,741.0,740.81,2239675
2007-05-09,755.5,755.0,741.0,741.19,91105
2007-05-12,755.88,756.0,745.0,745.44,1030101
2007-05-13,760.14,760.0,749.0,749.31,917089
2007-05-14,764.0,764.0,755.0,755.11,1446652
2007-05-15,770.19,770.0,761.0,760.91,1379808
2007-05-16,775.99,776.0,775.0,775.22,3445553
2007-05-19,790.68,791.0,760.0,787.59,7835869
2007-05-20,772.12,793.0,772.0,784.11,1136428
2007-05-21,769.42,789.0,769.0,782.18,738463
2007-05-22,769.8,779.0,767.0,779.08,15243390
2007-05-23,765.55,773.0,764.0,772.9,4397860
2007-05-26,757.82,772.0,758.0,772.12,224092
2007-05-27,757.04,771.0,757.0,771.35,199930
2007-05-28,756.27,771.0,756.0,770.58,157640
2007-05-29,755.5,769.0,755.0,769.03,354767
2007-05-30,753.95,768.0,754.0,767.87,285856
2007-06-02,752.79,767.0,753.0,766.71,266516
2007-06-03,751.63,766.0,752.0,765.94,179416
2007-06-06,750.86,765.0,751.0,764.78,263431
2007-06-09,749.7,764.0,750.0,763.62,273880
2007-06-10,748.54,762.0,749.0,762.46,236065
2007-06-11,747.38,762.0,747.0,761.68,199439
2007-06-12,746.6,761.0,747.0,761.3,119518
2007-06-13,746.22,759.0,746.0,758.98,517733
2007-06-16,743.9,759.0,744.0,758.59,76747
2007-06-17,743.51,758.0,744.0,758.2,123819
2007-06-19,743.12,758.0,743.0,757.82,107923
2007-06-20,742.74,757.0,743.0,757.43,111140
2007-06-23,742.35,757.0,742.0,756.66,114995
2007-06-24,741.58,756.0,742.0,755.88,103577
2007-06-25,740.81,755.0,741.0,754.72,159678
2007-06-26,739.65,754.0,740.0,753.56,148420
2007-06-27,738.87,753.0,739.0,752.79,99321
2007-06-30,738.1,752.0,738.0,751.63,155088
2007-07-01,736.94,751.0,737.0,750.86,82750
2007-07-02,736.17,750.0,736.0,750.08,106873
2007-07-03,735.39,749.0,735.0,749.31,108702
2007-07-04,734.62,748.0,735.0,748.15,161184
2007-07-07,733.46,734.0,733.0,733.46,4228458
2007-07-08,746.22,747.0,719.0,735.39,2911326
2007-07-09,750.08,750.0,750.0,750.08,2194118
2007-07-10,750.08,758.0,735.0,745.06,1632131
2007-07-11,757.82,758.0,758.0,757.82,2022425
2007-07-14,769.42,770.0,769.0,768.64,1834473
2007-07-15,781.02,781.0,781.0,781.02,1927828
2007-07-16,794.55,795.0,795.0,794.55,2180296
2007-08-01,715.29,716.0,715.0,715.29,941199
2007-08-04,717.22,718.0,716.0,715.67,1069814
2007-08-05,718.38,719.0,717.0,717.22,1184269
2007-08-06,718.38,721.0,718.0,719.15,1252031
2007-08-07,723.02,723.0,721.0,721.47,1080185
2007-08-08,725.34,726.0,723.0,723.41,1031520
2007-08-12,728.05,728.0,726.0,725.73,1178929
2007-08-13,731.53,732.0,728.0,728.43,957811
2007-08-14,734.62,735.0,731.0,731.14,920226
2007-08-15,736.94,737.0,733.0,733.46,1518092
2007-08-18,738.49,739.0,736.0,735.78,948675
2007-08-19,743.51,744.0,742.0,741.58,1486612
2007-08-20,746.22,747.0,744.0,743.51,828834
2007-08-21,743.51,744.0,744.0,743.51,1117582
2007-08-22,746.22,747.0,745.0,745.06,1064613
2007-08-25,748.15,749.0,747.0,746.6,1046135
2007-08-26,750.08,750.0,732.0,746.22,1186822
2007-08-27,748.92,749.0,748.0,747.76,1297585
2007-08-28,751.63,752.0,750.0,750.08,1236581
2007-09-01,753.18,754.0,751.0,751.24,900044
2007-09-02,753.95,754.0,752.0,752.4,821552
2007-09-03,755.88,756.0,754.0,753.95,913100
2007-09-04,757.04,757.0,755.0,755.5,915518
2007-09-05,758.98,759.0,757.0,757.04,950318
2007-09-08,753.95,758.0,742.0,753.56,523448
2007-09-09,738.87,754.0,739.0,753.56,19919
2007-09-10,738.87,753.0,739.0,753.18,40189
2007-09-11,738.49,753.0,738.0,753.18,12628
2007-09-12,738.49,753.0,738.0,753.18,26311
2007-09-15,738.49,753.0,738.0,753.18,14632
2007-09-16,738.49,753.0,738.0,752.79,45732
2007-09-17,738.1,753.0,738.0,752.79,8089
2007-09-18,738.1,753.0,738.0,752.79,17346
2007-09-19,738.1,753.0,738.0,752.79,11056
2007-09-22,738.1,753.0,738.0,752.79,8838
2007-09-23,738.1,753.0,738.0,752.79,5259
2007-09-24,738.1,753.0,738.0,752.79,17543
2007-09-25,738.1,753.0,738.0,752.79,7463
2007-09-26,738.1,753.0,738.0,752.79,5963
2007-09-29,738.1,752.0,738.0,752.4,41588
2007-09-30,737.71,738.0,738.0,737.71,27540
2007-10-01,723.02,723.0,723.0,723.02,27475
2007-10-02,708.71,709.0,709.0,708.71,35415
2007-10-06,694.79,695.0,695.0,694.79,2052584
2007-10-07,681.26,681.0,681.0,681.26,235009
2007-10-08,667.73,681.0,668.0,667.73,7718986
2007-10-09,654.58,668.0,655.0,667.73,13370
2007-10-10,654.58,667.0,655.0,667.34,53883
2007-10-14,654.2,662.0,654.0,661.54,868914
2007-10-15,663.09,663.0,662.0,662.32,825802
2007-10-16,668.89,669.0,665.0,665.02,924620
2007-10-17,670.82,671.0,667.0,666.96,690284
2007-10-20,674.69,675.0,670.0,669.66,741441
2007-10-21,677.78,678.0,673.0,672.76,739971
2007-10-22,680.88,681.0,675.0,675.46,661014
2007-10-23,683.58,684.0,679.0,678.56,723413
2007-10-24,686.68,687.0,681.0,681.26,686883
2007-10-27,689.38,690.0,684.0,684.36,787374
2007-10-28,692.47,693.0,688.0,687.84,816047
2007-10-29,695.95,696.0,691.0,691.31,841633
2007-10-30,697.89,698.0,694.0,694.41,940240
2007-10-31,699.82,700.0,697.0,697.11,925508
2007-11-03,702.91,703.0,699.0,699.43,757630
2007-11-04,703.69,704.0,701.0,701.37,974618
2007-11-05,705.23,706.0,703.0,703.3,979951
2007-11-07,706.78,707.0,705.0,705.23,1093049
2007-11-10,708.33,709.0,707.0,706.78,1019946
2007-11-11,710.65,711.0,709.0,709.1,1076447
2007-11-12,711.42,712.0,710.0,710.26,1004704
2007-11-13,713.35,714.0,712.0,711.81,995146
2007-11-14,714.51,715.0,713.0,712.97,867151
2007-11-17,715.29,716.0,714.0,714.13,864413
